year,month,day,jam_observasi,sheet_bulan,ketinggian,arah_deg,kecepatan
2025,7,19,18 UTC,JUL,6000,210.0,3.0
2025,7,19,18 UTC,JUL,7000,300.0,2.0
2025,7,19,18 UTC,JUL,8000,120.0,2.0
2025,7,19,18 UTC,JUL,9000,150.0,2.0
2025,7,20,18 UTC,JUL,SURFACE,210.0,3.0
2025,7,20,18 UTC,JUL,1000,120.0,7.0
2025,7,20,18 UTC,JUL,2000,120.0,6.0
2025,7,20,18 UTC,JUL,3000,145.0,4.0
2025,7,20,18 UTC,JUL,4000,245.0,1.0
2025,7,20,18 UTC,JUL,5000,235.0,3.0
2025,7,20,18 UTC,JUL,6000,230.0,4.0
2025,7,21,18 UTC,JUL,SURFACE,220.0,2.0
2025,7,21,18 UTC,JUL,1000,140.0,3.0
2025,7,21,18 UTC,JUL,2000,70.0,4.0
2025,7,21,18 UTC,JUL,3000,70.0,6.0
2025,7,21,18 UTC,JUL,4000,80.0,5.0
2025,7,21,18 UTC,JUL,5000,100.0,4.0
2025,7,21,18 UTC,JUL,6000,70.0,4.0
2025,7,21,18 UTC,JUL,7000,130.0,7.0
2025,7,21,18 UTC,JUL,8000,95.0,9.0
2025,7,21,18 UTC,JUL,9000,90.0,8.0
2025,7,21,18 UTC,JUL,10000,130.0,5.0
2025,7,22,18 UTC,JUL,SURFACE,260.0,1.0
2025,7,22,18 UTC,JUL,1000,240.0,1.0
2025,7,22,18 UTC,JUL,2000,225.0,4.0
2025,7,22,18 UTC,JUL,3000,210.0,3.0
2025,7,22,18 UTC,JUL,4000,220.0,5.0
2025,7,22,18 UTC,JUL,5000,215.0,5.0
2025,7,22,18 UTC,JUL,6000,205.0,5.0
2025,7,22,18 UTC,JUL,7000,260.0,3.0
2025,7,22,18 UTC,JUL,8000,195.0,4.0
2025,7,22,18 UTC,JUL,9000,215.0,9.0
2025,7,23,18 UTC,JUL,SURFACE,100.0,6.0
2025,7,23,18 UTC,JUL,1000,105.0,5.0
2025,7,23,18 UTC,JUL,2000,110.0,4.0
2025,7,23,18 UTC,JUL,3000,90.0,2.0
2025,7,23,18 UTC,JUL,4000,0.0,0.0
2025,7,23,18 UTC,JUL,5000,360.0,3.0
2025,7,23,18 UTC,JUL,6000,345.0,5.0
2025,7,23,18 UTC,JUL,7000,335.0,6.0
2025,7,24,18 UTC,JUL,SURFACE,100.0,3.0
2025,7,24,18 UTC,JUL,1000,125.0,2.0
2025,7,24,18 UTC,JUL,2000,115.0,3.0
2025,7,24,18 UTC,JUL,3000,95.0,4.0
2025,7,24,18 UTC,JUL,4000,110.0,5.0
2025,7,24,18 UTC,JUL,5000,105.0,7.0
2025,7,24,18 UTC,JUL,6000,100.0,11.0
2025,7,24,18 UTC,JUL,7000,90.0,9.0
2025,7,24,18 UTC,JUL,8000,120.0,13.0
2025,7,24,18 UTC,JUL,9000,55.0,8.0
2025,7,24,18 UTC,JUL,10000,20.0,11.0
2025,7,25,18 UTC,JUL,SURFACE,130.0,4.0
2025,7,25,18 UTC,JUL,1000,120.0,6.0
2025,7,25,18 UTC,JUL,2000,95.0,7.0
2025,7,25,18 UTC,JUL,3000,90.0,6.0
2025,7,25,18 UTC,JUL,4000,80.0,6.0
2025,7,25,18 UTC,JUL,5000,75.0,5.0
2025,7,25,18 UTC,JUL,6000,25.0,5.0
2025,7,26,18 UTC,JUL,SURFACE,140.0,3.0
2025,7,26,18 UTC,JUL,1000,180.0,3.0
2025,7,26,18 UTC,JUL,2000,260.0,3.0
2025,7,26,18 UTC,JUL,3000,315.0,4.0
2025,7,26,18 UTC,JUL,4000,360.0,2.0
2025,7,26,18 UTC,JUL,5000,210.0,1.0
2025,7,26,18 UTC,JUL,6000,20.0,3.0
2025,7,26,18 UTC,JUL,7000,55.0,6.0
2025,7,26,18 UTC,JUL,8000,85.0,10.0
2025,7,26,18 UTC,JUL,9000,90.0,12.0
2025,7,26,18 UTC,JUL,10000,75.0,17.0
2025,7,27,18 UTC,JUL,SURFACE,120.0,4.0
2025,7,27,18 UTC,JUL,1000,90.0,6.0
2025,7,27,18 UTC,JUL,2000,105.0,5.0
2025,7,27,18 UTC,JUL,3000,110.0,4.0
2025,7,27,18 UTC,JUL,4000,115.0,3.0
2025,7,27,18 UTC,JUL,5000,130.0,4.0
2025,7,27,18 UTC,JUL,6000,220.0,5.0
2025,7,27,18 UTC,JUL,7000,245.0,4.0
2025,7,27,18 UTC,JUL,8000,255.0,5.0
2025,7,27,18 UTC,JUL,9000,260.0,5.0
2025,7,28,18 UTC,JUL,SURFACE,110.0,6.0
2025,7,28,18 UTC,JUL,1000,115.0,5.0
2025,7,28,18 UTC,JUL,2000,110.0,5.0
2025,7,28,18 UTC,JUL,3000,135.0,2.0
2025,7,28,18 UTC,JUL,4000,170.0,2.0
2025,7,28,18 UTC,JUL,5000,185.0,2.0
2025,7,28,18 UTC,JUL,6000,210.0,3.0
2025,7,28,18 UTC,JUL,7000,270.0,3.0
2025,7,28,18 UTC,JUL,8000,275.0,1.0
2025,7,29,18 UTC,JUL,SURFACE,180.0,2.0
2025,7,29,18 UTC,JUL,1000,115.0,3.0
2025,7,29,18 UTC,JUL,2000,100.0,3.0
2025,7,29,18 UTC,JUL,3000,95.0,5.0
2025,7,29,18 UTC,JUL,4000,95.0,5.0
2025,7,29,18 UTC,JUL,5000,85.0,7.0
2025,7,29,18 UTC,JUL,6000,85.0,11.0
2025,7,29,18 UTC,JUL,7000,70.0,9.0
2025,7,29,18 UTC,JUL,8000,25.0,8.0
2025,7,29,18 UTC,JUL,9000,45.0,11.0
2025,7,30,18 UTC,JUL,SURFACE,260.0,4.0
2025,7,30,18 UTC,JUL,1000,140.0,3.0
2025,7,30,18 UTC,JUL,2000,115.0,5.0
2025,7,30,18 UTC,JUL,3000,90.0,6.0
2025,7,30,18 UTC,JUL,4000,100.0,4.0
2025,7,30,18 UTC,JUL,5000,95.0,2.0
2025,7,30,18 UTC,JUL,6000,125.0,2.0
2025,7,30,18 UTC,JUL,7000,135.0,2.0
2025,7,30,18 UTC,JUL,8000,180.0,2.0
2025,7,31,18 UTC,JUL,SURFACE,150.0,4.0
2025,7,31,18 UTC,JUL,1000,90.0,5.0
2025,7,31,18 UTC,JUL,2000,70.0,4.0
2025,7,31,18 UTC,JUL,3000,50.0,6.0
2025,7,31,18 UTC,JUL,4000,65.0,6.0
2025,7,31,18 UTC,JUL,5000,45.0,6.0
2025,7,31,18 UTC,JUL,6000,30.0,6.0
2025,7,31,18 UTC,JUL,7000,15.0,8.0
2025,7,31,18 UTC,JUL,8000,55.0,6.0
2025,7,31,18 UTC,JUL,9000,70.0,6.0
2025,7,31,18 UTC,JUL,10000,85.0,7.0
2025,8,1,18 UTC,AGT,SURFACE,80.0,7.0
2025,8,1,18 UTC,AGT,1000,65.0,7.0
2025,8,1,18 UTC,AGT,2000,90.0,7.0
2025,8,1,18 UTC,AGT,3000,95.0,6.0
2025,8,1,18 UTC,AGT,4000,60.0,7.0
2025,8,1,18 UTC,AGT,5000,55.0,6.0
2025,8,1,18 UTC,AGT,6000,40.0,7.0
2025,8,1,18 UTC,AGT,7000,25.0,6.0
2025,8,1,18 UTC,AGT,8000,360.0,4.0
2025,8,2,18 UTC,AGT,SURFACE,100.0,9.0
2025,8,2,18 UTC,AGT,1000,95.0,9.0
2025,8,2,18 UTC,AGT,2000,90.0,7.0
2025,8,2,18 UTC,AGT,3000,95.0,9.0
2025,8,2,18 UTC,AGT,4000,100.0,8.0
2025,8,2,18 UTC,AGT,5000,80.0,7.0
2025,8,2,18 UTC,AGT,6000,85.0,5.0
2025,8,2,18 UTC,AGT,7000,75.0,4.0
2025,8,2,18 UTC,AGT,8000,75.0,6.0
2025,8,2,18 UTC,AGT,9000,55.0,6.0
2025,8,2,18 UTC,AGT,10000,80.0,5.0
2025,8,3,18 UTC,AGT,SURFACE,200.0,6.0
2025,8,3,18 UTC,AGT,1000,110.0,7.0
2025,8,3,18 UTC,AGT,2000,100.0,6.0
2025,8,3,18 UTC,AGT,3000,110.0,6.0
2025,8,3,18 UTC,AGT,4000,145.0,2.0
2025,8,3,18 UTC,AGT,5000,110.0,1.0
2025,8,3,18 UTC,AGT,6000,120.0,2.0
2025,8,3,18 UTC,AGT,7000,135.0,3.0
2025,8,3,18 UTC,AGT,8000,90.0,7.0
2025,8,4,18 UTC,AGT,SURFACE,60.0,2.0
2025,8,4,18 UTC,AGT,1000,80.0,5.0
2025,8,4,18 UTC,AGT,2000,65.0,4.0
2025,8,4,18 UTC,AGT,3000,45.0,4.0
2025,8,4,18 UTC,AGT,4000,75.0,3.0
2025,8,4,18 UTC,AGT,5000,140.0,2.0
2025,8,4,18 UTC,AGT,6000,150.0,1.0
2025,8,4,18 UTC,AGT,7000,180.0,2.0
2025,8,5,18 UTC,AGT,SURFACE,250.0,4.0
2025,8,5,18 UTC,AGT,1000,135.0,5.0
2025,8,5,18 UTC,AGT,2000,170.0,3.0
2025,8,5,18 UTC,AGT,3000,245.0,2.0
2025,8,5,18 UTC,AGT,4000,205.0,1.0
2025,8,5,18 UTC,AGT,5000,165.0,2.0
2025,8,5,18 UTC,AGT,6000,235.0,1.0
2025,8,5,18 UTC,AGT,7000,35.0,3.0
2025,8,5,18 UTC,AGT,8000,340.0,4.0
2025,8,5,18 UTC,AGT,9000,335.0,6.0
2025,8,5,18 UTC,AGT,10000,60.0,4.0
2025,8,6,18 UTC,AGT,SURFACE,110.0,7.0
2025,8,6,18 UTC,AGT,1000,125.0,8.0
2025,8,6,18 UTC,AGT,2000,115.0,9.0
2025,8,6,18 UTC,AGT,3000,135.0,6.0
2025,8,6,18 UTC,AGT,4000,100.0,7.0
2025,8,6,18 UTC,AGT,5000,80.0,6.0
2025,8,6,18 UTC,AGT,6000,75.0,5.0
2025,8,6,18 UTC,AGT,7000,90.0,8.0
2025,8,6,18 UTC,AGT,8000,60.0,12.0
2025,8,7,18 UTC,AGT,SURFACE,100.0,6.0
2025,8,7,18 UTC,AGT,1000,105.0,6.0
2025,8,7,18 UTC,AGT,2000,135.0,5.0
2025,8,7,18 UTC,AGT,3000,105.0,4.0
2025,8,7,18 UTC,AGT,4000,110.0,1.0
2025,8,7,18 UTC,AGT,5000,185.0,2.0
2025,8,7,18 UTC,AGT,6000,110.0,3.0
2025,8,7,18 UTC,AGT,7000,125.0,4.0
2025,8,8,18 UTC,AGT,SURFACE,180.0,2.0
2025,8,8,18 UTC,AGT,1000,115.0,4.0
2025,8,8,18 UTC,AGT,2000,100.0,4.0
2025,8,8,18 UTC,AGT,3000,95.0,2.0
2025,8,8,18 UTC,AGT,4000,85.0,2.0
2025,8,8,18 UTC,AGT,5000,95.0,3.0
2025,8,8,18 UTC,AGT,6000,135.0,3.0
2025,8,8,18 UTC,AGT,7000,100.0,6.0
2025,8,9,18 UTC,AGT,SURFACE,100.0,5.0
2025,8,9,18 UTC,AGT,1000,100.0,6.0
2025,8,9,18 UTC,AGT,2000,80.0,6.0
2025,8,9,18 UTC,AGT,3000,70.0,6.0
2025,8,9,18 UTC,AGT,4000,100.0,5.0
2025,8,9,18 UTC,AGT,5000,100.0,4.0
2025,8,9,18 UTC,AGT,6000,80.0,4.0
2025,8,9,18 UTC,AGT,7000,105.0,5.0
2025,8,9,18 UTC,AGT,8000,125.0,7.0
2025,8,9,18 UTC,AGT,9000,140.0,6.0
2025,8,9,18 UTC,AGT,10000,100.0,5.0
2025,8,10,18 UTC,AGT,SURFACE,240.0,2.0
2025,8,10,18 UTC,AGT,1000,110.0,6.0
2025,8,10,18 UTC,AGT,2000,110.0,7.0
2025,8,10,18 UTC,AGT,3000,110.0,6.0
2025,8,10,18 UTC,AGT,4000,110.0,8.0
2025,8,10,18 UTC,AGT,5000,110.0,12.0
2025,8,10,18 UTC,AGT,6000,105.0,10.0
2025,8,10,18 UTC,AGT,7000,100.0,9.0
2025,8,10,18 UTC,AGT,8000,20.0,11.0
2025,8,10,18 UTC,AGT,9000,125.0,9.0
2025,8,11,18 UTC,AGT,SURFACE,240.0,3.0
2025,8,11,18 UTC,AGT,1000,110.0,5.0
2025,8,11,18 UTC,AGT,2000,105.0,2.0
2025,8,11,18 UTC,AGT,3000,110.0,7.0
2025,8,11,18 UTC,AGT,4000,85.0,3.0
2025,8,11,18 UTC,AGT,5000,95.0,2.0
2025,8,11,18 UTC,AGT,6000,105.0,2.0
2025,8,11,18 UTC,AGT,7000,120.0,2.0
2025,8,11,18 UTC,AGT,8000,125.0,3.0
2025,8,11,18 UTC,AGT,9000,110.0,2.0
2025,8,12,18 UTC,AGT,SURFACE,80.0,5.0
2025,8,12,18 UTC,AGT,1000,100.0,5.0
2025,8,12,18 UTC,AGT,2000,130.0,5.0
2025,8,12,18 UTC,AGT,3000,115.0,2.0
2025,8,12,18 UTC,AGT,4000,95.0,4.0
2025,8,12,18 UTC,AGT,5000,105.0,5.0
2025,8,12,18 UTC,AGT,6000,80.0,5.0
2025,8,12,18 UTC,AGT,7000,105.0,3.0
2025,8,12,18 UTC,AGT,8000,105.0,4.0
2025,8,13,18 UTC,AGT,SURFACE,5.0,3.0
2025,8,13,18 UTC,AGT,1000,100.0,7.0
2025,8,13,18 UTC,AGT,2000,110.0,7.0
2025,8,13,18 UTC,AGT,3000,100.0,11.0
2025,8,13,18 UTC,AGT,4000,100.0,14.0
2025,8,13,18 UTC,AGT,5000,105.0,10.0
2025,8,13,18 UTC,AGT,6000,100.0,7.0
2025,8,13,18 UTC,AGT,7000,100.0,8.0
2025,8,13,18 UTC,AGT,8000,100.0,7.0
2025,8,14,18 UTC,AGT,SURFACE,260.0,3.0
2025,8,14,18 UTC,AGT,1000,110.0,5.0
2025,8,14,18 UTC,AGT,2000,125.0,5.0
2025,8,14,18 UTC,AGT,3000,110.0,5.0
2025,8,14,18 UTC,AGT,4000,70.0,3.0
2025,8,14,18 UTC,AGT,5000,340.0,2.0
2025,8,14,18 UTC,AGT,6000,285.0,3.0
2025,8,14,18 UTC,AGT,7000,225.0,4.0
2025,8,16,18 UTC,AGT,SURFACE,100.0,5.0
2025,8,16,18 UTC,AGT,1000,110.0,10.0
2025,8,16,18 UTC,AGT,2000,100.0,14.0
2025,8,16,18 UTC,AGT,3000,85.0,13.0
2025,8,16,18 UTC,AGT,4000,70.0,6.0
2025,8,16,18 UTC,AGT,5000,65.0,9.0
2025,8,16,18 UTC,AGT,6000,45.0,10.0
2025,8,16,18 UTC,AGT,7000,35.0,6.0
2025,8,17,18 UTC,AGT,SURFACE,90.0,8.0
2025,8,17,18 UTC,AGT,1000,95.0,8.0
2025,8,17,18 UTC,AGT,2000,105.0,7.0
2025,8,17,18 UTC,AGT,3000,115.0,5.0
2025,8,17,18 UTC,AGT,4000,90.0,5.0
2025,8,17,18 UTC,AGT,5000,95.0,7.0
2025,8,17,18 UTC,AGT,6000,90.0,8.0
2025,8,17,18 UTC,AGT,7000,80.0,7.0
2025,8,18,18 UTC,AGT,SURFACE,160.0,2.0
2025,8,18,18 UTC,AGT,1000,150.0,7.0
2025,8,18,18 UTC,AGT,2000,140.0,6.0
2025,8,18,18 UTC,AGT,3000,130.0,6.0
2025,8,18,18 UTC,AGT,4000,145.0,5.0
2025,8,18,18 UTC,AGT,5000,140.0,5.0
2025,8,19,18 UTC,AGT,SURFACE,210.0,4.0
2025,8,19,18 UTC,AGT,1000,265.0,10.0
2025,8,19,18 UTC,AGT,2000,290.0,10.0
2025,8,19,18 UTC,AGT,3000,325.0,13.0
2025,8,19,18 UTC,AGT,4000,300.0,8.0
2025,8,19,18 UTC,AGT,5000,285.0,7.0
2025,8,19,18 UTC,AGT,6000,295.0,12.0
2025,8,20,18 UTC,AGT,SURFACE,220.0,2.0
2025,8,20,18 UTC,AGT,1000,250.0,4.0
2025,8,20,18 UTC,AGT,2000,200.0,4.0
2025,8,20,18 UTC,AGT,3000,165.0,4.0
2025,8,20,18 UTC,AGT,4000,115.0,5.0
2025,8,20,18 UTC,AGT,5000,95.0,7.0
2025,8,20,18 UTC,AGT,6000,80.0,7.0
2025,8,20,18 UTC,AGT,7000,45.0,5.0
2025,8,21,18 UTC,AGT,SURFACE,250.0,2.0
2025,8,21,18 UTC,AGT,1000,225.0,2.0
2025,8,21,18 UTC,AGT,2000,255.0,6.0
2025,8,21,18 UTC,AGT,3000,235.0,10.0
2025,8,21,18 UTC,AGT,4000,225.0,6.0
2025,8,21,18 UTC,AGT,5000,230.0,4.0
2025,8,21,18 UTC,AGT,6000,185.0,5.0
2025,8,21,18 UTC,AGT,7000,280.0,5.0
2025,8,22,18 UTC,AGT,SURFACE,70.0,3.0
2025,8,22,18 UTC,AGT,1000,70.0,5.0
2025,8,22,18 UTC,AGT,2000,85.0,7.0
2025,8,22,18 UTC,AGT,3000,115.0,2.0
2025,8,22,18 UTC,AGT,4000,155.0,2.0
2025,8,22,18 UTC,AGT,5000,200.0,2.0
2025,8,22,18 UTC,AGT,6000,200.0,2.0
2025,8,22,18 UTC,AGT,7000,120.0,2.0
2025,8,22,18 UTC,AGT,8000,90.0,7.0
2025,8,22,18 UTC,AGT,9000,70.0,8.0
2025,8,22,18 UTC,AGT,10000,95.0,9.0
2025,8,23,18 UTC,AGT,SURFACE,30.0,2.0
2025,8,23,18 UTC,AGT,1000,40.0,5.0
2025,8,23,18 UTC,AGT,2000,55.0,5.0
2025,8,23,18 UTC,AGT,3000,60.0,4.0
2025,8,23,18 UTC,AGT,4000,75.0,6.0
2025,8,23,18 UTC,AGT,5000,85.0,4.0
2025,8,24,18 UTC,AGT,SURFACE,100.0,6.0
2025,8,24,18 UTC,AGT,1000,95.0,4.0
2025,8,24,18 UTC,AGT,2000,120.0,4.0
2025,8,24,18 UTC,AGT,3000,140.0,6.0
2025,8,24,18 UTC,AGT,4000,140.0,2.0
2025,8,24,18 UTC,AGT,5000,180.0,3.0
2025,8,24,18 UTC,AGT,6000,195.0,6.0
2025,8,24,18 UTC,AGT,7000,160.0,5.0
2025,8,25,18 UTC,AGT,SURFACE,140.0,4.0
2025,8,25,18 UTC,AGT,1000,165.0,3.0
2025,8,25,18 UTC,AGT,2000,150.0,4.0
2025,8,25,18 UTC,AGT,3000,140.0,9.0
2025,8,25,18 UTC,AGT,4000,110.0,5.0
2025,8,25,18 UTC,AGT,5000,120.0,6.0
2025,8,25,18 UTC,AGT,6000,130.0,9.0
2025,8,25,18 UTC,AGT,7000,105.0,9.0
2025,8,25,18 UTC,AGT,8000,115.0,8.0
2025,8,26,18 UTC,AGT,SURFACE,210.0,3.0
2025,8,26,18 UTC,AGT,1000,235.0,6.0
2025,8,26,18 UTC,AGT,2000,230.0,10.0
2025,8,26,18 UTC,AGT,3000,245.0,6.0
2025,8,26,18 UTC,AGT,4000,190.0,6.0
2025,8,26,18 UTC,AGT,5000,210.0,5.0
2025,8,26,18 UTC,AGT,6000,235.0,6.0
2025,8,26,18 UTC,AGT,7000,245.0,11.0
2025,8,27,18 UTC,AGT,SURFACE,140.0,5.0
2025,8,27,18 UTC,AGT,1000,145.0,2.0
2025,8,27,18 UTC,AGT,2000,100.0,5.0
2025,8,27,18 UTC,AGT,3000,95.0,3.0
2025,8,27,18 UTC,AGT,4000,195.0,2.0
2025,8,27,18 UTC,AGT,5000,185.0,2.0
2025,8,27,18 UTC,AGT,6000,155.0,4.0
2025,8,27,18 UTC,AGT,7000,140.0,5.0
2025,8,28,18 UTC,AGT,SURFACE,295.0,5.0
2025,8,28,18 UTC,AGT,1000,310.0,6.0
2025,8,28,18 UTC,AGT,2000,305.0,4.0
2025,8,28,18 UTC,AGT,3000,310.0,4.0
2025,8,28,18 UTC,AGT,4000,320.0,6.0
2025,8,29,18 UTC,AGT,SURFACE,150.0,2.0
2025,8,29,18 UTC,AGT,1000,125.0,5.0
2025,8,29,18 UTC,AGT,2000,145.0,7.0
2025,8,29,18 UTC,AGT,3000,115.0,7.0
2025,8,29,18 UTC,AGT,4000,175.0,4.0
2025,8,29,18 UTC,AGT,5000,160.0,6.0
2025,8,29,18 UTC,AGT,6000,190.0,9.0
2025,8,29,18 UTC,AGT,7000,185.0,7.0
2025,8,30,18 UTC,AGT,SURFACE,180.0,4.0
2025,8,30,18 UTC,AGT,1000,105.0,6.0
2025,8,30,18 UTC,AGT,2000,95.0,5.0
2025,8,30,18 UTC,AGT,3000,85.0,9.0
2025,8,30,18 UTC,AGT,4000,105.0,4.0
2025,8,30,18 UTC,AGT,5000,150.0,3.0
2025,8,30,18 UTC,AGT,6000,160.0,2.0
2025,8,31,18 UTC,AGT,SURFACE,60.0,3.0
2025,8,31,18 UTC,AGT,1000,65.0,6.0
2025,8,31,18 UTC,AGT,2000,70.0,8.0
2025,8,31,18 UTC,AGT,3000,90.0,6.0
2025,8,31,18 UTC,AGT,4000,105.0,5.0
2025,8,31,18 UTC,AGT,5000,40.0,7.0
2025,8,31,18 UTC,AGT,6000,50.0,11.0
2025,8,31,18 UTC,AGT,7000,90.0,6.0
2025,8,31,18 UTC,AGT,8000,105.0,6.0
2025,9,1,18 UTC,SEP,SURFACE,90.0,8.0
2025,9,1,18 UTC,SEP,1000,90.0,8.0
2025,9,1,18 UTC,SEP,2000,80.0,8.0
2025,9,1,18 UTC,SEP,3000,100.0,9.0
2025,9,1,18 UTC,SEP,4000,105.0,9.0
2025,9,1,18 UTC,SEP,5000,110.0,7.0
2025,9,1,18 UTC,SEP,6000,95.0,9.0
2025,9,1,18 UTC,SEP,7000,75.0,6.0
2025,9,2,18 UTC,SEP,SURFACE,90.0,6.0
2025,9,2,18 UTC,SEP,1000,115.0,7.0
2025,9,2,18 UTC,SEP,2000,120.0,7.0
2025,9,2,18 UTC,SEP,3000,130.0,6.0
2025,9,2,18 UTC,SEP,4000,135.0,6.0
2025,9,2,18 UTC,SEP,5000,130.0,8.0
2025,9,2,18 UTC,SEP,6000,140.0,9.0
2025,9,3,18 UTC,SEP,SURFACE,120.0,2.0
2025,9,3,18 UTC,SEP,1000,115.0,8.0
2025,9,3,18 UTC,SEP,2000,85.0,10.0
2025,9,3,18 UTC,SEP,3000,90.0,12.0
2025,9,3,18 UTC,SEP,4000,95.0,10.0
2025,9,3,18 UTC,SEP,5000,90.0,11.0
2025,9,3,18 UTC,SEP,6000,85.0,8.0
2025,9,3,18 UTC,SEP,7000,100.0,12.0
2025,9,4,18 UTC,SEP,SURFACE,90.0,8.0
2025,9,4,18 UTC,SEP,1000,100.0,8.0
2025,9,4,18 UTC,SEP,2000,95.0,10.0
2025,9,4,18 UTC,SEP,3000,90.0,11.0
2025,9,4,18 UTC,SEP,4000,100.0,8.0
2025,9,4,18 UTC,SEP,5000,125.0,6.0
2025,9,4,18 UTC,SEP,6000,145.0,3.0
2025,9,4,18 UTC,SEP,7000,120.0,5.0
2025,9,5,18 UTC,SEP,SURFACE,120.0,5.0
2025,9,5,18 UTC,SEP,1000,120.0,7.0
2025,9,5,18 UTC,SEP,2000,120.0,7.0
2025,9,5,18 UTC,SEP,3000,105.0,8.0
2025,9,5,18 UTC,SEP,4000,90.0,6.0
2025,9,5,18 UTC,SEP,5000,75.0,5.0
2025,9,5,18 UTC,SEP,6000,140.0,9.0
2025,9,5,18 UTC,SEP,7000,135.0,13.0
2025,9,6,18 UTC,SEP,SURFACE,140.0,6.0
2025,9,6,18 UTC,SEP,1000,155.0,4.0
2025,9,6,18 UTC,SEP,2000,120.0,4.0
2025,9,6,18 UTC,SEP,3000,80.0,4.0
2025,9,6,18 UTC,SEP,4000,35.0,2.0
2025,9,6,18 UTC,SEP,5000,330.0,3.0
2025,9,6,18 UTC,SEP,6000,160.0,3.0
2025,9,6,18 UTC,SEP,7000,155.0,3.0
2025,9,7,18 UTC,SEP,SURFACE,230.0,3.0
2025,9,7,18 UTC,SEP,1000,240.0,5.0
2025,9,7,18 UTC,SEP,2000,255.0,4.0
2025,9,7,18 UTC,SEP,3000,250.0,3.0
2025,9,7,18 UTC,SEP,4000,245.0,4.0
2025,9,7,18 UTC,SEP,5000,240.0,5.0
2025,9,7,18 UTC,SEP,6000,235.0,4.0
2025,9,7,18 UTC,SEP,7000,230.0,5.0
2025,9,8,18 UTC,SEP,SURFACE,240.0,4.0
2025,9,8,18 UTC,SEP,1000,90.0,4.0
2025,9,8,18 UTC,SEP,2000,70.0,3.0
2025,9,8,18 UTC,SEP,3000,70.0,3.0
2025,9,8,18 UTC,SEP,4000,120.0,4.0
2025,9,8,18 UTC,SEP,5000,105.0,4.0
2025,9,8,18 UTC,SEP,6000,95.0,7.0
2025,9,8,18 UTC,SEP,7000,95.0,6.0
2025,9,9,18 UTC,SEP,SURFACE,220.0,4.0
2025,9,9,18 UTC,SEP,1000,140.0,5.0
2025,9,9,18 UTC,SEP,2000,135.0,5.0
2025,9,9,18 UTC,SEP,3000,100.0,8.0
2025,9,9,18 UTC,SEP,4000,90.0,10.0
2025,9,9,18 UTC,SEP,5000,80.0,8.0
2025,9,9,18 UTC,SEP,6000,65.0,5.0
2025,9,9,18 UTC,SEP,7000,60.0,8.0
2025,9,9,18 UTC,SEP,8000,55.0,7.0
2025,9,10,18 UTC,SEP,SURFACE,130.0,2.0
2025,9,10,18 UTC,SEP,1000,165.0,4.0
2025,9,10,18 UTC,SEP,2000,160.0,5.0
2025,9,10,18 UTC,SEP,3000,170.0,5.0
2025,9,10,18 UTC,SEP,4000,140.0,8.0
2025,9,10,18 UTC,SEP,5000,135.0,9.0
2025,9,10,18 UTC,SEP,6000,110.0,11.0
2025,9,10,18 UTC,SEP,7000,120.0,11.0
2025,9,10,18 UTC,SEP,8000,115.0,13.0
2025,9,11,18 UTC,SEP,SURFACE,80.0,5.0
2025,9,11,18 UTC,SEP,1000,75.0,7.0
2025,9,11,18 UTC,SEP,2000,90.0,8.0
2025,9,11,18 UTC,SEP,3000,95.0,9.0
2025,9,11,18 UTC,SEP,4000,90.0,8.0
2025,9,11,18 UTC,SEP,5000,100.0,8.0
2025,9,11,18 UTC,SEP,6000,90.0,10.0
2025,9,11,18 UTC,SEP,7000,95.0,9.0
2025,9,12,18 UTC,SEP,SURFACE,240.0,3.0
2025,9,12,18 UTC,SEP,1000,255.0,5.0
2025,9,12,18 UTC,SEP,2000,255.0,4.0
2025,9,12,18 UTC,SEP,3000,260.0,4.0
2025,9,12,18 UTC,SEP,4000,260.0,6.0
2025,9,12,18 UTC,SEP,5000,265.0,5.0
2025,9,12,18 UTC,SEP,6000,270.0,4.0
2025,9,13,18 UTC,SEP,SURFACE,80.0,1.0
2025,9,13,18 UTC,SEP,1000,110.0,7.0
2025,9,13,18 UTC,SEP,2000,110.0,6.0
2025,9,13,18 UTC,SEP,3000,120.0,5.0
2025,9,13,18 UTC,SEP,4000,130.0,4.0
2025,9,13,18 UTC,SEP,5000,125.0,6.0
2025,9,13,18 UTC,SEP,6000,0.0,0.0
2025,9,14,18 UTC,SEP,SURFACE,120.0,4.0
2025,9,14,18 UTC,SEP,1000,110.0,6.0
2025,9,14,18 UTC,SEP,2000,115.0,2.0
2025,9,14,18 UTC,SEP,3000,80.0,4.0
2025,9,14,18 UTC,SEP,4000,100.0,1.0
2025,9,14,18 UTC,SEP,5000,45.0,4.0
2025,9,14,18 UTC,SEP,6000,15.0,1.0
2025,9,14,18 UTC,SEP,7000,55.0,6.0
2025,9,14,18 UTC,SEP,8000,70.0,9.0
2025,9,15,18 UTC,SEP,SURFACE,260.0,4.0
2025,9,15,18 UTC,SEP,1000,230.0,6.0
2025,9,15,18 UTC,SEP,2000,220.0,4.0
2025,9,15,18 UTC,SEP,3000,255.0,7.0
2025,9,15,18 UTC,SEP,4000,265.0,5.0
2025,9,15,18 UTC,SEP,5000,220.0,13.0
2025,9,15,18 UTC,SEP,6000,230.0,16.0
2025,9,15,18 UTC,SEP,7000,215.0,9.0
